-1,0.69255,-1.25438,-0.664449,-1
-1,1.0306,0.662972,1.51701,-1
-1,-0.913218,0.709525,1.30872,1
-1,-0.553447,-0.846413,1.07338,1
-1,-1.45468,-1.30169,1.43986,1
-1,-0.690139,-1.2396,1.14209,1
-1,1.40037,0.762023,-1.38243,1
-1,-1.47288,-1.33354,0.74373,1
-1,0.580419,-1.2543,1.05908,-1
-1,-0.550444,0.704282,1.31698,1
-1,-1.33102,0.997699,-0.757884,1
-1,1.10504,1.3292,-0.998798,1
-1,0.950676,1.01059,-0.60907,1
-1,0.601404,0.876559,0.882302,-1
-1,-0.976501,0.856343,-0.910764,1
-1,0.805255,1.28271,0.662136,-1
-1,0.91973,1.36688,-0.627357,1
-1,0.437019,-0.711118,-0.716233,-1
-1,0.790167,-0.907407,-0.722758,-1
-1,-0.859346,1.08847,-1.21129,1
-1,-0.748381,-0.513321,0.949181,1
-1,-0.792926,-0.668075,-1.31197,1
-1,0.653328,-0.777575,-0.580779,-1
-1,0.941429,-1.22178,1.08633,-1
-1,1.28807,-0.873092,-0.878811,-1
-1,-1.39487,1.2504,1.34562,1
-1,-1.22375,-1.1019,-1.10605,1
-1,-1.47116,0.842366,-0.633949,1
-1,0.961138,-0.677242,-0.417377,-1
-1,0.897238,1.04133,0.645308,-1
-1,-0.812647,-1.24558,0.865615,1
-1,0.730576,-1.43943,0.840638,-1
-1,-0.568786,0.707498,1.47756,1
-1,-1.2304,-0.756969,-1.12478,1
-1,0.551067,0.831422,1.42108,-1
-1,1.26164,-1.17609,-0.791119,-1
-1,-0.740477,-1.00409,-0.880642,1
-1,-0.767156,-0.928605,0.48414,1
-1,1.51119,1.36715,-1.03383,1
-1,0.633815,-0.561382,0.815973,-1
-1,1.56782,-1.43551,1.04902,-1
-1,-0.97431,0.819227,0.939152,1
-1,-1.014,-0.468386,-1.40772,1
-1,1.01531,1.46541,1.37669,-1
-1,-1.09718,0.539183,-1.10677,1
-1,-0.717307,0.796747,0.518363,1
-1,1.21025,-1.40035,0.54868,-1
-1,1.24992,-0.70831,1.42156,-1
-1,-1.37803,0.617304,-1.12814,1
-1,-0.752232,1.10603,1.37745,1
-1,-1.48797,1.50391,1.56381,1
-1,1.56326,0.573168,1.3626,-1
-1,0.725755,-1.28914,-1.22853,-1
-1,-1.22487,-1.46223,-1.29481,1
-1,1.39433,0.87698,-0.542497,1
-1,0.73104,-1.13962,1.38077,-1
-1,-1.45404,1.1599,-0.770653,1
-1,-0.877285,-1.5526,0.985888,1
-1,-0.792022,1.13306,-1.31604,1
-1,-0.834822,1.04782,0.683139,1
-1,-1.1154,-1.25442,1.02157,1
-1,-0.817475,-0.909043,-1.24383,1
-1,1.30357,0.773486,1.20684,-1
-1,-0.608704,-0.619764,-1.31379,1
-1,0.719749,0.729063,-1.10321,1
-1,-1.2233,-1.30981,-0.988031,1
-1,1.46121,0.595837,-1.33476,1
-1,1.47381,-1.12139,1.11805,-1
-1,-1.32976,1.53445,0.80401,1
-1,0.886471,-0.760039,-0.635316,-1
-1,1.12681,-0.980328,0.583996,-1
-1,1.33014,0.880941,1.14891,-1
-1,1.36653,-0.947014,-0.918723,-1
-1,1.07938,0.568023,-0.969372,1
-1,1.03878,-1.46436,1.31597,-1
-1,1.27754,-1.2658,-0.797436,-1
-1,1.34115,-0.545921,0.755895,-1
-1,-0.78836,1.32984,-1.47746,1
-1,0.867727,-1.28568,-1.01151,-1
-1,-1.343,-1.0919,-0.576635,1
-1,0.805536,1.50447,0.890573,-1
-1,-0.522721,0.787432,1.00634,1
-1,0.82002,-1.00615,0.641023,-1
-1,0.891458,1.06883,0.670858,-1
-1,-1.19967,0.910111,-1.01856,1
-1,0.910813,-1.3796,1.08253,-1
-1,-0.594415,-0.700412,-0.7523,1
-1,0.620997,-0.442799,-0.865279,-1
-1,0.897824,1.16141,0.817389,-1
-1,-1.28511,-0.894571,-1.05189,1
-1,1.0104,-0.529398,-1.00949,-1
-1,1.01085,0.798096,-1.32713,1
-1,1.11017,-0.674966,0.578417,-1
-1,-1.36004,1.17999,-1.11861,1
-1,-0.836433,-1.18734,0.950499,1
-1,-1.11168,1.10031,-1.06104,1
-1,-1.31275,-1.41227,1.09043,1
-1,0.850276,1.49737,1.39609,-1
-1,1.21575,1.22294,1.2814,-1
-1,-0.785913,-1.46292,0.970641,1
-1,-1.54773,-0.625013,0.932933,1
-1,-0.844636,-0.704831,1.11474,1
-1,0.592914,-1.45426,-1.19247,-1
-1,1.53771,-0.963555,0.598022,-1
-1,-0.842177,-1.27208,1.31828,1
-1,-0.618635,0.687954,-1.15569,1
-1,-1.00375,0.586779,0.915659,1
-1,0.70922,-0.551054,0.594482,-1
-1,1.3442,-1.24423,0.834639,-1
-1,-0.991137,1.45504,0.64778,1
-1,0.422767,1.4598,1.07777,-1
-1,1.26238,-0.975665,-0.655397,-1
-1,-1.03417,-1.29053,0.666738,1
-1,-1.3513,1.41963,-0.773656,1
-1,0.597333,-0.955785,-1.22205,-1
-1,-0.993884,0.93068,1.45167,1
-1,0.660537,1.41221,-1.02474,1
-1,1.15293,1.34048,0.860091,-1
-1,1.08392,-1.44428,-1.00264,-1
-1,0.644581,0.860042,1.31831,-1
-1,-1.06599,-0.688937,1.17732,1
-1,-1.31886,0.59715,1.1599,1
-1,0.653548,-0.752464,-1.44525,-1
-1,0.609101,-1.41967,-0.848415,-1
-1,0.53148,1.41384,0.932328,-1
-1,0.840553,-0.66241,1.50151,-1
-1,0.90173,1.2934,1.21719,-1
-1,-0.749425,1.44086,-1.50498,1
-1,1.24182,1.18779,0.707327,-1
-1,-0.907273,-0.764037,0.788574,1
-1,0.604523,0.618958,-0.571313,1
-1,1.10472,-1.23321,0.610602,-1
-1,1.29126,-1.04802,-0.928898,-1
-1,-0.905679,-1.39886,0.59602,1
-1,-1.38444,-0.965575,1.16182,1
-1,-0.760356,1.2908,0.921934,1
-1,0.571563,-1.14186,0.621937,-1
-1,-1.37207,-1.44414,0.47629,1
-1,0.814411,0.608673,0.581201,-1
-1,-1.16514,-0.935221,1.30208,1
-1,0.610504,1.12557,-0.581256,1
-1,-0.590735,1.12587,1.28723,1
-1,-1.20797,0.809931,-0.943803,1
-1,1.17077,0.543205,-1.50469,1
-1,1.12812,1.13016,-1.05387,1
-1,1.21183,1.27321,1.28825,-1
-1,-0.908628,0.936967,1.12633,1
-1,-1.04038,0.748235,1.13443,1
-1,-1.51013,0.825251,0.696518,1
-1,0.888595,-0.860201,-0.890951,-1
-1,-0.900876,-1.44495,0.918882,1
-1,-1.16979,-1.31225,0.946873,1
-1,1.42983,-1.19981,-0.951372,-1
-1,-0.965136,0.653096,1.23455,1
-1,-0.675301,-1.44443,0.915012,1
-1,-0.932353,0.583636,1.24979,1
-1,0.991516,0.825001,1.41566,-1
-1,1.21143,-0.767309,-1.37657,-1
-1,1.40984,-0.722422,-1.36202,-1
-1,1.28932,-1.18415,-1.29068,-1
-1,-0.978668,1.41271,-1.24907,1
-1,0.665053,-0.972283,-0.939,-1
-1,1.32527,-0.601709,-1.071,-1
-1,0.484811,-1.1224,0.597418,-1
-1,1.27775,-1.32102,-0.726188,-1
-1,1.41626,-1.35581,-0.561785,-1
-1,0.916953,0.662984,0.537437,-1
-1,-1.04768,-1.40618,0.683316,1
-1,1.35882,0.649385,-0.947868,1
-1,-0.566124,-0.99826,0.594891,1
-1,-1.32701,1.0502,1.30383,1
-1,1.07164,-1.24401,0.97152,-1
-1,-0.656484,-1.49353,-1.34387,1
-1,-0.680459,-1.29657,0.746263,1
-1,0.994299,-1.57944,0.785162,-1
-1,0.765337,-0.884896,-0.573681,-1
-1,0.661263,-0.874294,0.578948,-1
-1,-1.44328,0.765691,0.676125,1
-1,1.42605,0.630653,-0.789038,1
-1,0.720798,-1.3641,1.19811,-1
-1,1.1421,0.958202,0.578576,-1
-1,-1.08219,0.766045,1.34404,1
